label,diff,nombre_archivo,ruta_completa,carpeta,grupo,id_registro,id_global
Dec-24,-0.02,ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular,MENSUAL,2,728
Jan-25,-0.014,ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular,MENSUAL,3,729
Feb-25,-0.017,ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular,MENSUAL,4,730
Mar-25,-0.018,ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular,MENSUAL,5,731
Apr-25,-0.079,ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular,MENSUAL,6,732
May-25,0.007,ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular,MENSUAL,7,733
Jun-25,-0.048,ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular,MENSUAL,8,734
Jul-25,0.036,ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular,MENSUAL,9,735
Aug-25,-0.061,ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular,MENSUAL,10,736
Sep-25,-0.034,ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular,MENSUAL,11,737
Nov-24,-0.002,ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo\ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo,MENSUAL,1,738
Dec-24,-0.022,ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo\ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo,MENSUAL,2,739
Jan-25,-0.026,ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo\ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo,MENSUAL,3,740
Feb-25,-0.032,ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo\ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo,MENSUAL,4,741
Mar-25,0.006,ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo\ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo,MENSUAL,5,742
Apr-25,0.008,ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo\ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo,MENSUAL,6,743
May-25,0.003,ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo\ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo,MENSUAL,7,744
Jun-25,-0.001,ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo\ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo,MENSUAL,8,745
Jul-25,0.009,ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo\ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo,MENSUAL,9,746
Aug-25,-0.016,ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo\ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo,MENSUAL,10,747
Sep-25,-0.016,ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo\ee-chart  Parque Pedro Ruiz de León Gómez Zurdo Diferencia mensual NDVI.csv,Parque Pedro Ruiz de León Gómez Zurdo,MENSUAL,11,748
Nov-24,0.022,ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande\ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande,MENSUAL,1,749
Dec-24,-0.015,ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande\ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande,MENSUAL,2,750
Jan-25,-0.034,ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande\ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande,MENSUAL,3,751
Feb-25,-0.054,ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande\ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande,MENSUAL,4,752
Mar-25,0.009,ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande\ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande,MENSUAL,5,753
Apr-25,0.057,ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande\ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande,MENSUAL,6,754
May-25,0.041,ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande\ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande,MENSUAL,7,755
Jun-25,-0.017,ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande\ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande,MENSUAL,8,756
Jul-25,-0.002,ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande\ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande,MENSUAL,9,757
Aug-25,-0.061,ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande\ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande,MENSUAL,10,758
Sep-25,-0.041,ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande\ee-chart Parque Peñagrande Diferencia mensual NDVI.csv,Parque Peñagrande,MENSUAL,11,759
Nov-24,0.031,ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas\ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas,MENSUAL,1,760
Dec-24,0.004,ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas\ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas,MENSUAL,2,761
Jan-25,-0.007,ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas\ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas,MENSUAL,3,762
Feb-25,-0.004,ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas\ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas,MENSUAL,4,763
Mar-25,0.009,ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas\ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas,MENSUAL,5,764
Apr-25,-0.031,ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas\ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas,MENSUAL,6,765
May-25,0.022,ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas\ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas,MENSUAL,7,766
Jun-25,-0.012,ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas\ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas,MENSUAL,8,767
Jul-25,0.039,ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas\ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas,MENSUAL,9,768
Aug-25,0.009,ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas\ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas,MENSUAL,10,769
Sep-25,0.013,ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas\ee-chart Diferencia mensual NDVI.csv,Parque Peñuelas,MENSUAL,11,770
Nov-24,0.091,ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat\ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat,MENSUAL,1,771
Dec-24,-0.032,ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat\ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat,MENSUAL,2,772
Jan-25,-0.004,ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat\ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat,MENSUAL,3,773
Feb-25,-0.031,ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat\ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat,MENSUAL,4,774
Mar-25,0.097,ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat\ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat,MENSUAL,5,775
Apr-25,-0.03,ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat\ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat,MENSUAL,6,776
May-25,0.043,ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat\ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat,MENSUAL,7,777
Jun-25,0.057,ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat\ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat,MENSUAL,8,778
Jul-25,0.014,ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat\ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat,MENSUAL,9,779
Aug-25,-0.015,ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat\ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat,MENSUAL,10,780
Sep-25,-0.106,ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat\ee-chart Parqeu Rafael Finat Diferencia mensual NDVI.csv,Parque Rafael Finat,MENSUAL,11,781
Nov-24,0.033,ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado\ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado,MENSUAL,1,782
Dec-24,-0.033,ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado\ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado,MENSUAL,2,783
Jan-25,-0.036,ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado\ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado,MENSUAL,3,784
Feb-25,-0.036,ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado\ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado,MENSUAL,4,785
Mar-25,0.014,ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado\ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado,MENSUAL,5,786
Apr-25,-0.067,ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado\ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado,MENSUAL,6,787
May-25,-0.003,ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado\ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado,MENSUAL,7,788
Jun-25,-0.05,ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado\ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado,MENSUAL,8,789
Jul-25,0.015,ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado\ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado,MENSUAL,9,790
Aug-25,-0.018,ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado\ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado,MENSUAL,10,791
Sep-25,-0.065,ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado\ee-chart Parque Ramírez de Prado Diferencia mensual NDVI.csv,Parque Ramírez de Prado,MENSUAL,11,792
Nov-24,-0.001,ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo)\ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo),MENSUAL,1,793
Dec-24,-0.042,ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo)\ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo),MENSUAL,2,794
Jan-25,-0.032,ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo)\ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo),MENSUAL,3,795
Feb-25,-0.051,ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo)\ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo),MENSUAL,4,796
Mar-25,-0.028,ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo)\ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo),MENSUAL,5,797
Apr-25,-0.035,ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo)\ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo),MENSUAL,6,798
May-25,0.009,ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo)\ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo),MENSUAL,7,799
Jun-25,-0.026,ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo)\ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo),MENSUAL,8,800
Jul-25,0.034,ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo)\ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo),MENSUAL,9,801
Aug-25,-0.059,ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo)\ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo),MENSUAL,10,802
Sep-25,-0.005,ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo)\ee-chart Parque RamónGómez de la Serna Diferencia mensual NDVI.csv,Parque Ramón Gómez de la Serna (Nuevo Mundo),MENSUAL,11,803
Nov-24,0.002,ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila\ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila,MENSUAL,1,804
Dec-24,-0.038,ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila\ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila,MENSUAL,2,805
Jan-25,-0.016,ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila\ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila,MENSUAL,3,806
Feb-25,-0.031,ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila\ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila,MENSUAL,4,807
Mar-25,0.007,ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila\ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila,MENSUAL,5,808
Apr-25,-0.067,ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila\ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila,MENSUAL,6,809
May-25,0.008,ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila\ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila,MENSUAL,7,810
Jun-25,-0.045,ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila\ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila,MENSUAL,8,811
Jul-25,0.006,ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila\ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila,MENSUAL,9,812
Aug-25,-0.037,ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila\ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila,MENSUAL,10,813
Sep-25,-0.015,ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila\ee-chart Parque Sancho Dávila Diferencia mensual NDVI.csv,Parque Sancho Dávila,MENSUAL,11,814
Nov-24,-0.008,ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana\ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana,MENSUAL,1,815
Dec-24,-0.065,ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana\ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana,MENSUAL,2,816
Jan-25,-0.094,ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana\ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana,MENSUAL,3,817
Feb-25,-0.104,ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana\ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana,MENSUAL,4,818
Mar-25,-0.019,ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana\ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana,MENSUAL,5,819
Apr-25,-0.042,ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana\ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana,MENSUAL,6,820
May-25,0.086,ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana\ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana,MENSUAL,7,821
Jun-25,0.027,ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana\ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana,MENSUAL,8,822
Jul-25,-0.004,ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana\ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana,MENSUAL,9,823
Aug-25,-0.035,ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana\ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana,MENSUAL,10,824
Sep-25,-0.032,ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana\ee-chart Parque Santa Ana Diferencia mensual NDVI.csv,Parque Santa Ana,MENSUAL,11,825
Nov-24,0.05,ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena\ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena,MENSUAL,1,826
Dec-24,-0.02,ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena\ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena,MENSUAL,2,827
Jan-25,-0.007,ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena\ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena,MENSUAL,3,828
Feb-25,-0.005,ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena\ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena,MENSUAL,4,829
Mar-25,0.018,ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena\ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena,MENSUAL,5,830
Apr-25,-0.017,ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena\ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena,MENSUAL,6,831
May-25,0.034,ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena\ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena,MENSUAL,7,832
Jun-25,-0.008,ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena\ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena,MENSUAL,8,833
Jul-25,0.036,ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena\ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena,MENSUAL,9,834
Aug-25,-0.015,ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena\ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena,MENSUAL,10,835
Sep-25,-0.005,ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena\ee-chart Parque Santa María Magdalena Diferencia mensual NDVI.csv,Parque Santa María Magdalena,MENSUAL,11,836
Nov-24,-0.014,ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida\ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida,MENSUAL,1,837
Dec-24,-0.036,ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida\ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida,MENSUAL,2,838
Jan-25,-0.015,ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida\ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida,MENSUAL,3,839
Feb-25,-0.012,ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida\ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida,MENSUAL,4,840
Mar-25,0.061,ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida\ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida,MENSUAL,5,841
Apr-25,0.077,ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida\ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida,MENSUAL,6,842
May-25,0.023,ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida\ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida,MENSUAL,7,843
Jun-25,0.041,ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida\ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida,MENSUAL,8,844
Jul-25,-0.034,ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida\ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida,MENSUAL,9,845
Aug-25,-0.041,ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida\ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida,MENSUAL,10,846
Sep-25,-0.003,ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida\ee-chart Parque Sexta Avenida Diferencia mensual NDVI.csv,Parque Sexta Avenida,MENSUAL,11,847
Nov-24,0.046,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores,MENSUAL,1,848
