system:time_start,0,nombre_archivo,ruta_completa,carpeta,grupo,id_registro,id_global
"Feb 4, 2025",0.338,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,19,105
"Feb 6, 2025",0.354,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,20,106
"Feb 16, 2025",0.326,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,21,107
"Mar 28, 2025",0.375,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,22,108
"Mar 30, 2025",0.375,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,23,109
"Mar 31, 2025",0.377,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,24,110
"Apr 7, 2025",0.413,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,25,111
"Apr 17, 2025",0.48,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,26,112
"Apr 25, 2025",0.502,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,27,113
"Apr 27, 2025",0.548,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,28,114
"May 25, 2025",0.696,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,29,115
"May 27, 2025",0.714,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,30,116
"May 29, 2025",0.699,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,31,117
"May 30, 2025",0.682,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,32,118
"Jun 6, 2025",0.599,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,33,119
"Jun 8, 2025",0.609,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,34,120
"Jun 9, 2025",0.535,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,35,121
"Jun 14, 2025",0.616,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,36,122
"Jun 16, 2025",0.588,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,37,123
"Jun 18, 2025",0.608,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,38,124
"Jun 21, 2025",0.561,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,39,125
"Jun 21, 2025",0.538,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,40,126
"Jun 26, 2025",0.603,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,41,127
"Jun 28, 2025",0.591,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,42,128
"Jun 29, 2025",0.578,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,43,129
"Jul 1, 2025",0.268,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,44,130
"Jul 4, 2025",0.592,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,45,131
"Jul 6, 2025",0.619,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,46,132
"Jul 8, 2025",0.589,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,47,133
"Jul 9, 2025",0.586,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,48,134
"Jul 11, 2025",0.592,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,49,135
"Jul 11, 2025",0.604,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,50,136
"Jul 14, 2025",0.627,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,51,137
"Jul 16, 2025",0.595,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,52,138
"Jul 18, 2025",0.609,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,53,139
"Jul 19, 2025",0.618,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,54,140
"Jul 21, 2025",0.613,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,55,141
"Jul 21, 2025",0.621,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,56,142
"Jul 24, 2025",0.465,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,57,143
"Jul 26, 2025",0.617,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,58,144
"Jul 28, 2025",0.599,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,59,145
"Jul 29, 2025",0.631,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,60,146
"Jul 31, 2025",0.593,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,61,147
"Jul 31, 2025",0.585,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,62,148
"Aug 3, 2025",0.57,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,63,149
"Aug 5, 2025",0.55,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,64,150
"Aug 7, 2025",0.543,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,65,151
"Aug 8, 2025",0.529,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,66,152
"Aug 10, 2025",0.56,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,67,153
"Aug 10, 2025",0.56,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,68,154
"Aug 13, 2025",0.598,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,69,155
"Aug 15, 2025",0.529,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,70,156
"Aug 20, 2025",0.605,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,71,157
"Aug 20, 2025",0.499,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,72,158
"Aug 23, 2025",0.544,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,73,159
"Aug 27, 2025",0.455,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,74,160
"Aug 28, 2025",0.602,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,75,161
"Aug 30, 2025",0.621,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,76,162
"Aug 30, 2025",0.62,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,77,163
"Sep 4, 2025",0.624,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,78,164
"Sep 9, 2025",0.592,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,79,165
"Sep 9, 2025",0.584,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,80,166
"Sep 12, 2025",0.616,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,81,167
"Sep 14, 2025",0.631,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,82,168
"Sep 16, 2025",0.611,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,83,169
"Sep 17, 2025",0.605,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,84,170
"Sep 22, 2025",0.626,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,85,171
"Sep 24, 2025",0.633,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",TIEMPO,86,172
"Nov 6, 2024",0.542,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,1,173
"Nov 11, 2024",0.538,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,2,174
"Nov 18, 2024",0.478,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,3,175
"Nov 28, 2024",0.473,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,4,176
"Dec 3, 2024",0.416,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,5,177
"Dec 6, 2024",0.394,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,6,178
"Dec 8, 2024",0.438,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,7,179
"Dec 16, 2024",0.434,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,8,180
"Dec 21, 2024",0.421,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,9,181
"Dec 23, 2024",0.406,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,10,182
"Dec 26, 2024",0.399,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,11,183
"Dec 28, 2024",0.392,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,12,184
"Dec 31, 2024",0.389,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,13,185
"Jan 12, 2025",0.409,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,14,186
"Jan 15, 2025",0.392,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,15,187
"Jan 17, 2025",0.351,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,16,188
"Jan 30, 2025",0.435,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,17,189
"Feb 1, 2025",0.413,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,18,190
"Feb 4, 2025",0.398,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,19,191
"Feb 6, 2025",0.413,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,20,192
"Feb 16, 2025",0.395,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,21,193
"Mar 28, 2025",0.472,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,22,194
"Mar 30, 2025",0.47,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,23,195
"Mar 31, 2025",0.477,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,24,196
"Apr 7, 2025",0.51,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,25,197
"Apr 17, 2025",0.555,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,26,198
"Apr 25, 2025",0.563,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,27,199
"Apr 27, 2025",0.58,ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados\ee-chart Parque Aluche-Poblados NDVI en el tiempo.csv,Parque Aluche-Poblados,TIEMPO,28,200
