label,diff,nombre_archivo,ruta_completa,carpeta,grupo,id_registro,system:time_start,0,id_global
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,7,"Dec 8, 2024",0.413,115
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,8,"Dec 16, 2024",0.413,116
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,9,"Dec 21, 2024",0.396,117
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,10,"Dec 23, 2024",0.362,118
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,11,"Dec 26, 2024",0.379,119
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,12,"Dec 28, 2024",0.379,120
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,13,"Dec 31, 2024",0.387,121
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,14,"Jan 12, 2025",0.387,122
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,15,"Jan 15, 2025",0.38,123
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,16,"Jan 17, 2025",0.332,124
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,17,"Jan 30, 2025",0.367,125
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,18,"Feb 1, 2025",0.351,126
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,19,"Feb 4, 2025",0.338,127
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,20,"Feb 6, 2025",0.354,128
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,21,"Feb 16, 2025",0.326,129
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,22,"Mar 28, 2025",0.375,130
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,23,"Mar 30, 2025",0.375,131
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,24,"Mar 31, 2025",0.377,132
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,25,"Apr 7, 2025",0.413,133
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,26,"Apr 17, 2025",0.48,134
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,27,"Apr 25, 2025",0.502,135
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,28,"Apr 27, 2025",0.548,136
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,29,"May 25, 2025",0.696,137
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,30,"May 27, 2025",0.714,138
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,31,"May 29, 2025",0.699,139
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,32,"May 30, 2025",0.682,140
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,33,"Jun 6, 2025",0.599,141
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,34,"Jun 8, 2025",0.609,142
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,35,"Jun 9, 2025",0.535,143
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,36,"Jun 14, 2025",0.616,144
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,37,"Jun 16, 2025",0.588,145
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,38,"Jun 18, 2025",0.608,146
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,39,"Jun 21, 2025",0.561,147
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,40,"Jun 21, 2025",0.538,148
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,41,"Jun 26, 2025",0.603,149
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,42,"Jun 28, 2025",0.591,150
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,43,"Jun 29, 2025",0.578,151
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,44,"Jul 1, 2025",0.268,152
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,45,"Jul 4, 2025",0.592,153
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,46,"Jul 6, 2025",0.619,154
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,47,"Jul 8, 2025",0.589,155
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,48,"Jul 9, 2025",0.586,156
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,49,"Jul 11, 2025",0.592,157
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,50,"Jul 11, 2025",0.604,158
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,51,"Jul 14, 2025",0.627,159
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,52,"Jul 16, 2025",0.595,160
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,53,"Jul 18, 2025",0.609,161
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,54,"Jul 19, 2025",0.618,162
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,55,"Jul 21, 2025",0.613,163
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,56,"Jul 21, 2025",0.621,164
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,57,"Jul 24, 2025",0.465,165
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,58,"Jul 26, 2025",0.617,166
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,59,"Jul 28, 2025",0.599,167
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,60,"Jul 29, 2025",0.631,168
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,61,"Jul 31, 2025",0.593,169
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,62,"Jul 31, 2025",0.585,170
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,63,"Aug 3, 2025",0.57,171
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,64,"Aug 5, 2025",0.55,172
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,65,"Aug 7, 2025",0.543,173
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,66,"Aug 8, 2025",0.529,174
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,67,"Aug 10, 2025",0.56,175
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,68,"Aug 10, 2025",0.56,176
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,69,"Aug 13, 2025",0.598,177
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,70,"Aug 15, 2025",0.529,178
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,71,"Aug 20, 2025",0.605,179
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,72,"Aug 20, 2025",0.499,180
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,73,"Aug 23, 2025",0.544,181
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,74,"Aug 27, 2025",0.455,182
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,75,"Aug 28, 2025",0.602,183
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,76,"Aug 30, 2025",0.621,184
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,77,"Aug 30, 2025",0.62,185
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,78,"Sep 4, 2025",0.624,186
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,79,"Sep 9, 2025",0.592,187
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,80,"Sep 9, 2025",0.584,188
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,81,"Sep 12, 2025",0.616,189
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,82,"Sep 14, 2025",0.631,190
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,83,"Sep 16, 2025",0.611,191
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,84,"Sep 17, 2025",0.605,192
,,ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv,"Parque Almacénes -Zona Forestal ( Alex, David y Jésus)\ee-chart Parque Almacenes -Zona Forestal NDVI en el tiempo.csv","Parque Almacénes -Zona Forestal ( Alex, David y Jésus)",CON_NDVI,85,"Sep 22, 2025",0.626,193
